"region";"mun_obr";"oktmo";"year";"F1ST";"F1SIS";"F1SIGAL";"F1SSD";"F1SCM";"F1SNO";"F1SH";"F1SVOCS";"F1SOGAL";"F5SFS";"F5SFSD";"F5SFCM";"F5SFNO";"F5SFH";"F5STS";"F5STSD";"F5STCM";"F5STNO";"F5STH";"F1BTWC";"F1BSWC";"F1BGALWC";"F1BSDWC";"F1BCMWC";"F1BNO2WC";"F1BHWC";"F1BVOCSWC";"F1BOGALWC";"F1BTWCO";"F1BSWCO";"F1BGALWCO";"F1BSDWCO";"F1BCMWCO";"F1BNO2WCO";"F1BHWCO";"F1BVOCSWCO";"F1BOGALWCO";"F1BTTF";"F1BSTF";"F1BGALTF";"F1BSDTF";"F1BCMTF";"F1BNO2TF";"F1BHTF";"F1BVOCSTF";"F1BOGALTF";"F1BTTFC";"F1BSTFC";"F1BGALTFC";"F1BSDTFC";"F1BCMTFC";"F1BNO2TFC";"F1BHTFC";"F1BVOCSTFC";"F1BOGALTFC";"F1BTTFU";"F1BSTFU";"F1BGALTFU";"F1BSDTFU";"F1BCMTFU";"F1BNO2TFU";"F1BHTFU";"F1BVOCSTFU";"F1BOGALTFU";"F1BTE";"F1BSE";"F1BGALE";"F1BSDE";"F1BCME";"F1BNO2E";"F1BHE";"F1BVOCSE";"F1BOGALE"
Алтайский край;Завьяловский муниципальный район;"01611000";2020;396.84;104.657;292.183;27.468;204.726;4.86;32.373;3.42;19.336;87.112;22.463;201.165;2.736;1.204;17.545;5.005;3.561;2.124;2.216;382.556;90.373;292.183;27.468;204.726;4.86;32.373;3.42;19.336;323.565;79.668;243.897;27.41;203.086;3.213;;1.098;9.09;373.822;373.822;0.0;0.0;0.0;0.0;;0.0;0.0;359.538;359.538;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;396.84;104.657;292.183;27.468;204.726;4.86;32.373;3.42;19.336
Алтайский край;Залесовский муниципальный район;"01612000";2019;238.811;69.649;169.162;14.798;140.112;5.705;0.0;0.773;7.774;29.51;8.002;35.496;4.309;0.009;40.139;6.796;104.616;1.396;0.764;238.811;69.649;169.162;14.798;140.112;5.705;0.0;0.773;7.774;231.039;63.478;167.561;14.792;139.782;5.673;0.0;0.009;7.305;2.304;2.304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.304;2.304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;238.811;69.649;169.162;14.798;140.112;5.705;0.0;0.773;7.774
Алтайский край;Залесовский муниципальный район;"01612000";2020;224.099;68.886;155.213;14.797;127.081;4.792;0.0;0.771;7.772;28.747;8.002;22.601;3.407;0.009;40.139;6.795;104.48;1.385;0.762;224.099;68.886;155.213;14.797;127.081;4.792;;0.771;7.772;216.482;62.715;153.767;14.791;126.887;4.777;;0.009;7.303;2.304;2.304;0.0;;;;;0.0;;2.304;2.304;0.0;;;;;0.0;;0.0;;0.0;;;;;0.0;;224.099;68.886;155.213;14.797;127.081;4.792;;0.771;7.772
Алтайский край;Заринский муниципальный район;"01613000";2019;687.659;597.5;90.159;6.23;57.387;6.568;15.786;1.048;3.14;10.307;6.203;54.771;3.693;0.0;587.193;0.027;2.616;2.875;9.224;684.85;594.691;90.159;6.23;57.387;6.568;15.786;1.048;3.14;99.794;17.366;82.428;6.21;54.224;5.99;14.007;0.703;1.294;67.89;67.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.081;65.081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;687.659;597.5;90.159;6.23;57.387;6.568;15.786;1.048;3.14
Алтайский край;Заринский муниципальный район;"01613000";2020;1363.836;1092.864;270.971527;47.64108;161.220447;35.61;20.702;1.612;4.186;22.841;13.438;58.351;11.995;0.0;1070.023;34.20308;102.869447;23.615;12.616;878.709;607.737;270.971527;47.64108;161.220447;35.61;20.702;1.612;4.186;290.833;33.124;257.709;47.626;158.066;34.859;14.48;1.279;1.399;39378.1;39378.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38892.973;38892.973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1363.836;1092.864;270.971527;47.64108;161.220447;35.61;20.702;1.612;4.186
Алтайский край;ЗАТО Сибирский;"01755000";2019;103.928;0.341;103.587;0.006;68.312;30.49;3.623;0.234;0.922;0.003;0.006;68.312;30.488;0.001;0.338;0.0;0.0;0.002;0.233;103.928;0.341;103.587;0.006;68.312;30.49;3.623;0.234;0.922;103.928;0.341;103.587;0.006;68.312;30.49;3.623;0.234;0.922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.928;0.341;103.587;0.006;68.312;30.49;3.623;0.234;0.922
Алтайский край;ЗАТО Сибирский;"01755000";2020;84.432;0.001;84.431;0.0;58.07;25.873;0.477;0.001;0.01;;;58.07;25.871;;0.001;;;0.002;0.001;84.432;0.001;84.431;;58.07;25.873;0.477;0.001;0.01;84.432;0.001;84.431;;58.07;25.873;0.477;0.001;0.01;0.0;;0.0;;;;;;;0.0;;0.0;;;;;;;0.0;;0.0;;;;;;;84.432;0.001;84.431;;58.07;25.873;0.477;0.001;0.01
Алтайский край;Змеиногорский муниципальный район;"01614000";2019;1077.423;394.845;682.578;125.768;446.439;94.622;5.465;9.098;1.186;185.996;121.423;375.109;68.56;0.009;208.849;4.345;71.33;26.062;9.089;948.488;265.91;682.578;125.768;446.439;94.622;5.465;9.098;1.186;936.413;265.279;671.134;125.692;438.821;91.932;5.465;8.038;1.186;696.387;696.387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;567.452;567.452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1077.423;394.845;682.578;125.768;446.439;94.622;5.465;9.098;1.186
Алтайский край;Змеиногорский муниципальный район;"01614000";2020;1963.677;740.009;1223.6676658;231.888;776.663;185.208;9.2366658;18.587;2.085;294.01;221.45;641.217;130.418;1.728;445.999;10.438;135.446;54.79;16.982;1693.951;470.283;1223.6676658;231.888;776.663;185.208;9.2366658;18.587;2.085;1670.199;460.878;1209.3206658;231.741;767.721;181.978;9.2356658;16.56;2.085;1403.59;1403.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1133.864;1133.864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1963.677;740.009;1223.6676658;231.888;776.663;185.208;9.2366658;18.587;2.085
Алтайский край;Зональный муниципальный район;"01629000";2019;1463.748;229.953;1233.795;8.385;91.126;37.796;873.394;19.346;203.748;118.334;7.894;81.739;26.522;0.05;111.619;0.491;9.387;11.274;19.296;1353.132;119.337;1233.795;8.385;91.126;37.796;873.394;19.346;203.748;798.028;113.584;684.444;8.156;86.802;31.478;418.188;9.983;129.837;1431.118;1431.118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.502;1320.502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1319.354;1319.354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1463.748;229.953;1233.795;8.385;91.126;37.796;873.394;19.346;203.748
Алтайский край;Зональный муниципальный район;"01629000";2020;1850.434;310.90002745;1539.533779738;27.762534035;166.59748908;68.338673635;1006.82301805;25.773007338;244.2390576;151.74477845;27.198;155.742;55.759;0.05101805;159.155249;0.5645340348;10.85548908;12.5796736345;25.722007338;1732.921;193.38702745;1539.533779738;27.762534035;166.59748908;68.338673635;1006.82301805;25.773007338;244.2390576;1075.326;187.79302745;887.532779738;27.533534035;162.23848908;61.559673635;466.51001805;14.895007338;154.7960576;1600.362;1575.33802745;25.023779738;0.069534035;21.92748908;2.861673635;0.00001805;0.165007338;0.0000576;1482.849;1457.82502745;25.023779738;0.069534035;21.92748908;2.861673635;0.00001805;0.165007338;0.0000576;1460.047;1435.02302745;25.023779738;0.069534035;21.92748908;2.861673635;0.00001805;0.165007338;0.0000576;1850.434;310.90002745;1539.533779738;27.762534035;166.59748908;68.338673635;1006.82301805;25.773007338;244.2390576
Алтайский край;Калманский муниципальный район;"01615000";2019;54.113;22.933;31.18;2.996;22.28;1.588;0.023;4.286;0.007;10.269;1.631;20.372;1.138;0.024;12.664;1.365;1.908;0.45;4.262;54.113;22.933;31.18;2.996;22.28;1.588;0.023;4.286;0.007;51.934;22.541;29.393;2.974;20.892;1.39;0.023;4.107;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.113;22.933;31.18;2.996;22.28;1.588;0.023;4.286;0.007
Алтайский край;Калманский муниципальный район;"01615000";2020;54.009;22.933;31.076;2.995;22.275;1.581;0.0;4.218;0.007;10.269;1.63;20.367;1.131;0.022;12.664;1.365;1.908;0.45;4.196;54.009;22.933;31.076;2.995;22.275;1.581;0.0;4.218;0.007;51.829;22.541;29.288;2.973;20.887;1.383;0.0;4.038;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.009;22.933;31.076;2.995;22.275;1.581;0.0;4.218;0.007
Алтайский край;Каменский муниципальный район;"01616000";2019;13008.309;3253.737;9754.572;1190.641;7516.667;1029.458;9.789;5.788;2.229;3092.88;1142.892;7086.731;975.897;0.0;2.973;0.049;1.036;1.372;5.788;12633.098;2878.526;9754.572;1190.641;7516.667;1029.458;9.789;5.788;2.229;11936.611;2716.189;9220.422;1142.459;7083.293;989.834;0.0;4.616;0.22;2449.715;2449.715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2074.504;2074.504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.13;5.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13008.309;3253.737;9754.572;1190.641;7516.667;1029.458;9.789;5.788;2.229
Алтайский край;Каменский муниципальный район;"01616000";2020;13480.522;3465.178242;10015.343267;1240.923353;7671.614707;1059.963;24.559;8.022;10.261207;3445.143;1236.492;7659.585;1054.855;0.002;20.035;4.431328;12.029324;5.108;8.031;13053.07;3037.726242;10015.343267;1240.923353;7671.614707;1059.963;24.559;8.022;10.261207;12986.428;3031.052;9955.376;1240.682;7632.211;1056.201;14.758;5.866;5.658;3130.345;3130.345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2702.893;2702.893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.061;5.061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13480.522;3465.178242;10015.343267;1240.923353;7671.614707;1059.963;24.559;8.022;10.261207
Алтайский край;Ключевский муниципальный район;"01617000";2019;127.038;24.357;102.681;4.183;88.695;5.464;2.514;0.599;1.226;20.17;2.049;80.809;4.648;0.001;2.583;2.115;1.432;0.365;0.217;126.237;23.556;102.681;4.183;88.695;5.464;2.514;0.599;1.226;108.806;10.551;98.255;4.173;87.989;1.828;2.514;0.525;1.226;5.393;5.393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.592;4.592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.038;24.357;102.681;4.183;88.695;5.464;2.514;0.599;1.226
Алтайский край;Ключевский муниципальный район;"01617000";2020;917.952;252.141;665.81116;62.071;549.818;50.184;2.514;0.704;0.52016;248.411;59.951;548.168;49.849;0.001;3.73;2.12;1.65;0.335;1.463;917.041;251.23;665.81116;62.071;549.818;50.184;2.514;0.704;0.52016;886.372;230.787;655.5850005;62.059;549.194;44.181;0.0;0.151;0.0000005;6.965;6.965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.054;6.054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;917.952;252.141;665.81116;62.071;549.818;50.184;2.514;0.704;0.52016
Алтайский край;Косихинский муниципальный район;"01618000";2019;73.657;21.105;52.552;2.054;17.423;3.251;22.436;1.868;5.52;15.004;2.0;15.868;2.791;0.007;6.101;0.054;1.555;0.46;1.861;69.652;17.1;52.552;2.054;17.423;3.251;22.436;1.868;5.52;63.703;15.106;48.597;2.021;16.251;3.251;20.959;1.724;4.391;70.551;70.551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.546;66.546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.657;21.105;52.552;2.054;17.423;3.251;22.436;1.868;5.52
Алтайский край;Косихинский муниципальный район;"01618000";2020;90.264;27.964;62.3;12.514;36.641;7.25;1.704;3.005;1.186;15.002;1.999;15.739;2.748;0.005;12.962;10.515;20.902;4.502;3.0;86.259;23.959;62.3;12.514;36.641;7.25;1.704;3.005;1.186;80.082;21.714;58.368;12.481;35.491;7.25;0.226;2.862;0.058;70.551;70.551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.546;66.546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.264;27.964;62.3;12.514;36.641;7.25;1.704;3.005;1.186
Алтайский край;Красногорский муниципальный район;"01619000";2019;429.823;161.928;267.895;24.414;207.359;28.957;0.009;3.707;3.449;158.284;23.855;205.654;28.489;0.005;3.644;0.559;1.705;0.468;3.702;425.835;157.94;267.895;24.414;207.359;28.957;0.009;3.707;3.449;415.653;157.626;258.027;23.855;205.669;28.489;0.009;0.005;0.0;95.014;95.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.026;91.026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;429.823;161.928;267.895;24.414;207.359;28.957;0.009;3.707;3.449
Алтайский край;Красногорский муниципальный район;"01619000";2020;527.558;155.682;371.876;23.859;181.891;33.087;121.945;5.058;6.036;155.583;23.855;181.837;32.085;0.005;0.099;0.004;0.054;1.002;5.053;527.558;155.682;371.876;23.859;181.891;33.087;121.945;5.058;6.036;394.33;155.373;238.957;23.855;181.852;32.088;0.0;1.162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;527.558;155.682;371.876;23.859;181.891;33.087;121.945;5.058;6.036
Алтайский край;Краснощековский муниципальный район;"01620000";2019;290.104;86.229;203.875;17.236;149.993;12.499;16.301;2.435;5.411;77.979;14.798;145.237;10.759;0.006;8.25;2.438;4.756;1.74;2.429;290.057;86.182;203.875;17.236;149.993;12.499;16.301;2.435;5.411;267.717;81.07;186.647;17.232;149.82;12.451;3.201;2.105;1.838;0.925;0.925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.878;0.878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;290.104;86.229;203.875;17.236;149.993;12.499;16.301;2.435;5.411
Алтайский край;Краснощековский муниципальный район;"01620000";2020;688.916;243.442;445.474;65.012;320.73;30.722;20.517;2.094;6.399;222.039;62.476;295.519;28.81;0.006;21.403;2.536;25.427;1.912;2.278;671.972;226.498;445.474;65.012;320.73;30.722;20.517;2.094;6.399;626.801;202.136;424.665;65.004;320.424;30.492;5.074;1.416;2.255;45.784;45.784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.84;28.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;688.916;243.442;445.474;65.012;320.73;30.722;20.517;2.094;6.399
Алтайский край;Крутихинский муниципальный район;"01621000";2019;34.041;14.307;19.734;2.313;14.046;1.526;0.0;1.849;0.0;8.312;1.189;11.523;1.134;0.004;5.995;1.124;2.523;0.392;1.845;29.45;9.716;19.734;2.313;14.046;1.526;0.0;1.849;0.0;26.957;9.267;17.69;2.307;13.011;1.486;0.0;0.886;0.0;2295.61;2295.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2291.019;2291.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.041;14.307;19.734;2.313;14.046;1.526;0.0;1.849;0.0
Алтайский край;Крутихинский муниципальный район;"01621000";2020;34.034;14.307;19.727;2.313;14.022;1.525;0.0;1.867;0.0;8.312;1.189;11.499;1.133;0.004;5.995;1.124;2.523;0.392;1.863;29.443;9.716;19.727;2.313;14.022;1.525;0.0;1.867;0.0;26.951;9.267;17.684;2.307;12.987;1.485;0.0;0.905;0.0;2295.61;2295.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2291.019;2291.019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.034;14.307;19.727;2.313;14.022;1.525;0.0;1.867;0.0
Алтайский край;Кулундинский муниципальный район;"01622000";2019;775.5622;188.9322;586.63;72.61;444.86;40.275;15.272;8.612;5.001;127.707;68.528;389.376;39.07;0.435;61.2252;4.082;55.484;1.205;3.965;691.1232;104.4932;586.63;72.61;444.86;40.275;15.272;8.612;5.001;577.149;66.621;510.528;68.648;390.343;39.162;2.267;8.202;1.906;414.68;414.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.241;330.241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;775.5622;188.9322;586.63;72.61;444.86;40.275;15.272;8.612;5.001
Алтайский край;Кулундинский муниципальный район;"01622000";2020;438.823;74.104;364.719470484;50.753019219;250.246017555;37.11343371;19.72;3.031;3.856;48.419;49.755;244.086;34.944;0.015;25.685;0.998019219;6.160017555;2.16943371;3.016;398.4;33.681;364.719470484;50.753019219;250.246017555;37.11343371;19.72;3.031;3.856;361.664;21.406;340.258;50.384;248.387;35.377;2.267;2.475;1.368;310.824;310.824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.401;270.401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;438.823;74.104;364.719470484;50.753019219;250.246017555;37.11343371;19.72;3.031;3.856
Алтайский край;Курьинский муниципальный район;"01623000";2019;129.158;30.804;98.354;20.003;58.351;6.662;9.826;1.893;1.619;17.99;5.286;53.085;3.733;0.002;12.814;14.717;5.266;2.929;1.891;117.045;18.691;98.354;20.003;58.351;6.662;9.826;1.893;1.619;91.46;16.552;74.908;3.817;57.462;4.004;6.755;1.367;1.503;564.506;564.506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;552.393;552.393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129.158;30.804;98.354;20.003;58.351;6.662;9.826;1.893;1.619
Алтайский край;Курьинский муниципальный район;"01623000";2020;884.295;661.569;222.726;20.512;157.498;21.644;6.774;4.485;11.813;28.392;3.622;87.338;2.907;0.002;633.177;16.89;70.16;18.737;4.502;874.181;651.455;222.726;20.512;157.498;21.644;6.774;4.485;11.813;161.691;33.101;128.59;3.591;102.589;7.22;6.774;1.743;6.673;549.835;549.835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;539.721;539.721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;884.295;661.569;222.726;20.512;157.498;21.644;6.774;4.485;11.813
Алтайский край;Кытмановский муниципальный район;"01624000";2019;97.083;52.202;44.881;3.122;29.349;4.693;4.064;1.532;2.121;33.433;3.097;25.322;2.194;0.006;18.769;0.025;4.027;2.499;1.526;87.04;42.159;44.881;3.122;29.349;4.693;4.064;1.532;2.121;72.895;33.268;39.627;3.106;27.618;4.492;2.764;0.614;1.033;177.395;177.395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167.352;167.352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.083;52.202;44.881;3.122;29.349;4.693;4.064;1.532;2.121
Алтайский край;Кытмановский муниципальный район;"01624000";2020;118.98;61.1802;57.8003546;4.0353546;36.81;6.143;7.444;2.039;1.329;37.75180906;2.7551;22.271865;2.013267;0.006;23.4280856;1.2802546;14.5379422;4.12966437;2.4666975;109.01;51.21;57.8003546;4.0353546;36.81;6.143;7.444;2.039;1.329;98.935;45.1048;53.8301;4.0131;35.967;5.983;5.766;1.134;0.967;177.415;177.4152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167.445;167.445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.98;61.1802;57.8003546;4.0353546;36.81;6.143;7.444;2.039;1.329
Алтайский край;Локтевский муниципальный район;"01625000";2019;1487.561;340.394;1147.167;158.657;892.757;81.568;7.551;2.809;3.825;204.284;156.332;889.921;81.035;0.004;136.11;2.325;2.836;0.533;0.624;1385.833;238.666;1147.167;158.657;892.757;81.568;7.551;2.809;3.825;1370.116;236.832;1133.284;158.639;891.303;81.522;0.658;0.304;0.858;1673.308;1673.308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1571.58;1571.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1487.561;340.394;1147.167;158.657;892.757;81.568;7.551;2.809;3.825
Алтайский край;Локтевский муниципальный район;"01625000";2020;1452.77;358.056;1094.71406;160.694;839.716;76.218;9.0125;4.0165;5.05706;202.388;158.362;836.165;75.58;0.38;155.668;2.332;3.551;0.638;3.777;1344.991;250.277;1094.71406;160.694;839.716;76.218;9.0125;4.0165;5.05706;1318.939;241.306;1077.63306;160.673;837.765;76.134;0.79;0.183;2.08806;1695.72;1695.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1587.941;1587.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1452.77;358.056;1094.71406;160.694;839.716;76.218;9.0125;4.0165;5.05706
Алтайский край;Мамонтовский муниципальный район;"01626000";2019;244.378;121.315;123.063;11.404;92.35;9.341;2.579;3.091;4.298;32.057;9.115;83.084;8.131;0.166;89.258;2.289;9.266;1.21;2.943;162.884;39.821;123.063;11.404;92.35;9.341;2.579;3.091;4.298;139.922;35.388;104.534;7.226;83.36;8.153;2.561;2.031;1.203;619.36;619.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;537.866;537.866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;244.378;121.315;123.063;11.404;92.35;9.341;2.579;3.091;4.298
Алтайский край;Мамонтовский муниципальный район;"01626000";2020;509.538;152.95;356.5880386;23.7715295;212.5671796;23.8513582;69.7832643;6.0711346;20.5435724;47.35026994;19.0025295;182.9141796;15.0783582;0.0505429;105.6;4.769;29.653;8.773;6.245;427.976;71.388;356.5880386;23.7715295;212.5671796;23.8513582;69.7832643;6.0711346;20.5435724;331.965;68.453;263.5116459;21.466;211.36514;17.9240852;5.698864;2.437;4.6205567;621.065;621.065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;539.503;539.503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.538;152.95;356.5880386;23.7715295;212.5671796;23.8513582;69.7832643;6.0711346;20.5435724
Алтайский край;Михайловский муниципальный район;"01627000";2019;921.771;124.493;797.278;90.443;208.767;96.082;384.137;11.889;5.96;111.493;87.794;200.846;95.619;0.004;13.0;2.649;7.921;0.463;11.885;814.603;17.325;797.278;90.443;208.767;96.082;384.137;11.889;5.96;402.067;11.522;390.545;88.796;204.872;94.826;0.0;1.375;0.676;489.949;489.949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.781;382.781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.249;23.249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;921.771;124.493;797.278;90.443;208.767;96.082;384.137;11.889;5.96
Алтайский край;Михайловский муниципальный район;"01627000";2020;935.433;128.964;806.46912;91.242;209.595;97.768;386.615;14.769;6.48012;114.738;86.911;199.036;96.023;0.524;14.226;4.331;10.559;1.745;14.245;828.265;21.796;806.46912;91.242;209.595;97.768;386.615;14.769;6.48012;414.233;16.934;397.29912;89.594;204.997;96.426;2.478;2.607;1.19712;489.949;489.949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.781;382.781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.249;23.249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.433;128.964;806.46912;91.242;209.595;97.768;386.615;14.769;6.48012
Алтайский край;Немецкий национальный муниципальный район;"01660000";2019;650.555;205.563;444.992;35.967;351.028;29.651;20.019;1.569;6.758;143.561;32.149;309.496;25.695;0.004;62.002;3.818;41.532;3.956;1.612;638.27;193.278;444.992;35.967;351.028;29.651;20.019;1.569;6.758;620.025;190.767;429.258;35.955;349.781;27.019;11.296;1.186;4.021;39.376;39.376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.091;27.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.555;205.563;444.992;35.967;351.028;29.651;20.019;1.569;6.758
